"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","NCHLT5","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2019,201901,34923,2019000320009,13312.8,2019000349231,12804,1,1,13312.8,0,0,1,30,6,1,100,0,0,10,101,1,10,159000,1,11
2019,201901,35232,2019000335161,7585.2,2019000352321,20504,1,1,7585.2,2,1,2,28,6,1,100,1,100,7,71,1,10,24000,1,11
2019,201901,35232,2019000335161,7585.2,2019000352321,20504,1,2,9752.4,2,1,1,30,6,1,100,1,100,6,65,1,10,35000,1,11
2019,201901,35387,2019000341939,10681.2,2019000353871,12004,1,1,10681.2,0,0,1,47,4,1,100,0,0,6,63,1,10,0,1,11
2019,201901,35387,2019000341939,10681.2,2019000353871,12004,1,2,14551.2,0,0,2,34,6,8,821,0,0,6,64,1,10,6500,1,11
2019,201901,35542,2019000349479,9907.2,2019000355421,10404,1,1,10062.0,5,2,1,42,1,1,100,0,0,10,101,1,10,92000,1,11
2019,201901,35697,2019000357951,8823.6,2019000356971,20304,1,1,8978.4,1,1,2,27,6,7,700,1,100,7,71,1,10,3600,1,11
2019,201901,35697,2019000357951,8823.6,2019000356971,20304,1,2,9442.8,1,1,1,29,4,7,700,1,100,6,63,1,10,39000,1,11
2019,201901,36006,2019000373342,39164.4,2019000360061,12604,1,1,39319.2,0,0,1,33,1,6,610,0,0,10,101,1,10,125000,1,11
2019,201901,36006,2019000373342,39164.4,2019000360061,12604,1,2,21826.8,0,0,2,30,1,6,610,0,0,11,114,1,10,65000,1,11
2019,201901,36471,2019000396343,8049.6,2019000364711,20904,1,1,8049.6,0,0,2,58,6,1,100,0,0,8,81,1,10,36000,1,11
2019,201901,36626,2019000403792,9907.2,2019000366261,12204,1,2,10836.0,0,0,1,25,1,1,100,0,0,11,114,1,10,60000,1,11
2019,201901,36780,2019000412568,16718.4,2019000367801,50004,1,1,16563.6,1,0,1,47,4,1,100,0,0,6,65,1,10,0,1,11
2019,201901,37245,2019000436056,43034.4,2019000372451,12804,1,1,43034.4,0,0,2,62,4,1,100,0,0,8,81,1,12,24000,1,11
2019,201901,37245,2019000436056,43034.4,2019000372451,12804,1,2,86378.4,0,0,1,27,6,1,100,1,100,7,71,1,10,45000,1,11
2019,201901,37245,2019000436056,43034.4,2019000372451,12804,1,3,79412.4,0,0,2,26,6,1,100,0,0,8,81,1,10,45000,1,11
2019,201901,37400,2019000444330,13932.0,2019000374001,40004,1,1,13932.0,2,0,1,47,1,1,100,0,0,11,116,1,10,160000,1,11
2019,201901,37400,2019000444330,13932.0,2019000374001,40004,1,2,17337.6,2,0,2,46,1,1,100,0,0,11,114,1,10,20000,1,11
2019,201901,37554,2019000451332,8823.6,2019000375541,11704,1,2,11764.8,3,0,2,49,3,1,100,0,0,7,71,1,10,6200,1,11
2019,201901,37709,2019000458939,6811.2,2019000377091,10604,1,1,6811.2,0,0,2,42,6,1,100,0,0,10,101,1,10,76000,1,11
2019,201901,37864,2019000466221,5108.4,2019000378641,11304,1,1,5108.4,2,0,1,54,1,1,100,0,0,7,71,1,10,72000,1,11
2019,201901,37864,2019000466221,5108.4,2019000378641,11304,1,2,4489.2,2,0,2,47,1,1,100,0,0,7,71,1,10,65000,1,11
2019,201901,38328,2019000490255,14860.8,2019000383281,10904,1,2,17802.0,0,0,2,62,1,2,200,0,0,6,64,1,10,21000,1,11
2019,201901,38483,2019000497052,11610.0,2019000384831,80704,1,1,11610.0,0,0,2,60,1,1,100,0,0,6,65,1,10,72000,1,11
2019,201901,38483,2019000497052,11610.0,2019000384831,80704,1,2,13622.4,0,0,1,52,1,1,100,0,0,8,81,1,10,70000,1,11
2019,201901,38638,2019000505597,10836.0,2019000386381,90004,1,1,10836.0,0,0,1,62,4,1,100,0,0,10,101,1,10,0,1,11
2019,201901,39257,2019000535179,45356.4,2019000392571,20204,1,1,45201.6,2,1,1,48,1,1,100,1,100,10,101,1,10,75000,1,11
2019,201901,39412,2019000543652,8514.0,2019000394121,70004,1,1,8514.0,0,0,1,25,1,1,100,0,0,6,65,1,14,56000,1,12
2019,201901,39567,2019000551965,4024.8,2019000395671,30004,1,1,4024.8,0,0,2,58,3,3,315,0,0,6,63,1,10,23000,1,11
2019,201901,39722,2019000560008,8359.2,2019000397221,11504,1,2,9288.0,1,0,2,60,1,2,200,0,0,10,101,1,10,0,1,11
2019,201901,39722,2019000560008,8359.2,2019000397221,11504,1,3,23994.0,0,0,2,26,6,8,801,0,0,10,101,1,10,140,1,11
2019,201901,40186,2019000584106,10526.4,2019000401861,60004,1,1,10526.4,0,0,2,63,5,1,100,0,0,7,71,1,10,31000,1,11
2019,201901,40341,2019000592245,7894.8,2019000403411,80704,1,1,7894.8,2,1,2,25,1,1,100,0,0,8,81,1,12,1500,1,11
2019,201901,40341,2019000592245,7894.8,2019000403411,80704,1,2,5108.4,2,1,1,25,1,6,630,0,0,6,65,1,10,40000,1,11
2019,201901,40650,2019000608099,7894.8,2019000406501,80304,1,1,7894.8,0,0,2,57,4,1,100,0,0,7,71,1,10,148000,1,11
2019,201901,40960,2019000622604,35294.4,2019000409601,12404,1,1,35449.2,5,0,2,44,4,1,100,1,100,2,23,1,10,6000,1,11
2019,201901,40960,2019000622604,35294.4,2019000409601,12404,1,2,47678.4,0,0,1,25,6,1,100,1,100,6,63,1,10,20000,1,11
2019,201901,40960,2019000622604,35294.4,2019000409601,12404,1,3,47523.6,0,0,1,20,6,1,100,1,100,5,50,1,10,25000,1,11
2019,201901,40960,2019000622604,35294.4,2019000409601,12404,1,4,42415.2,0,0,1,18,6,1,100,1,100,4,40,1,10,5000,1,11
2019,201901,41115,2019000630600,6656.4,2019000411151,11004,1,1,6656.4,0,0,1,33,6,1,100,0,0,11,114,1,10,50000,1,11
2019,201901,41424,2019000647351,19969.2,2019000414241,20704,1,1,19814.4,0,0,1,49,6,1,100,0,0,6,65,1,10,18000,2,20
2019,201901,41579,2019000654981,18111.6,2019000415791,12104,1,1,17956.8,2,1,1,29,6,1,100,1,100,6,65,1,10,31600,1,11
2019,201901,41889,2019000671456,7430.4,2019000418891,13404,1,1,7430.4,0,0,1,35,6,1,100,0,0,10,101,1,10,56000,2,20
2019,201901,41889,2019000671456,7430.4,2019000418891,13404,1,2,12538.8,1,0,1,36,2,1,100,0,0,1,11,1,10,40000,1,13
2019,201901,41889,2019000671456,7430.4,2019000418891,13404,1,4,15944.4,0,0,2,33,2,1,100,0,0,1,11,1,10,40000,1,11
2019,201901,42044,2019000679277,8668.8,2019000420441,12804,1,2,8823.6,2,0,2,58,1,1,100,1,100,10,101,1,10,21500,1,11
2019,201901,42044,2019000679277,8668.8,2019000420441,12804,1,3,12384.0,0,0,2,21,6,1,100,0,0,6,63,1,10,4000,1,11
2019,201901,42044,2019000679277,8668.8,2019000420441,12804,1,4,12074.4,0,0,1,20,6,1,100,0,0,6,63,1,10,3000,1,11
2019,201901,42198,2019000687202,19659.6,2019000421981,20604,1,1,19659.6,2,0,2,31,1,1,100,1,100,7,71,1,10,21100,1,11
2019,201901,42198,2019000687202,19659.6,2019000421981,20604,1,2,22291.2,2,0,1,38,1,1,100,1,100,6,64,1,10,30000,1,11
2019,201901,42353,2019000695487,36532.8,2019000423531,11804,1,1,36532.8,0,0,2,37,4,1,100,1,100,8,81,1,10,35000,1,11
2019,201901,42353,2019000695487,36532.8,2019000423531,11804,1,2,38700.0,0,0,1,39,4,1,100,1,100,10,101,1,10,35000,1,11
2019,201901,42818,2019000719520,51703.2,2019000428181,50004,1,1,51703.2,0,0,2,57,6,1,100,0,0,11,116,1,10,115000,1,11
2019,201901,42972,2019000726468,10681.2,2019000429721,10604,1,3,17647.2,0,0,2,32,6,2,200,0,0,6,63,1,10,140,1,11
2019,201901,43127,2019000734099,40557.6,2019000431271,12604,1,1,40557.6,1,0,1,35,4,1,100,0,0,11,114,1,10,91000,2,20
2019,201901,43282,2019000741819,11300.4,2019000432821,20304,1,1,11300.4,0,0,1,26,6,1,100,0,0,6,63,1,10,24900,1,11
2019,201901,43282,2019000741819,11300.4,2019000432821,20304,1,2,8359.2,0,0,2,27,6,1,100,1,100,6,63,1,10,29100,1,11
2019,201901,43282,2019000741819,11300.4,2019000432821,20304,1,3,13777.2,0,0,1,23,6,1,100,0,0,6,63,1,10,12000,1,11
2019,201901,43282,2019000741819,11300.4,2019000432821,20304,1,4,12538.8,0,0,2,23,6,1,100,1,100,8,81,1,10,26000,1,11
2019,201901,43437,2019000751092,14086.8,2019000434371,20104,1,1,14241.6,1,0,2,64,1,7,700,1,100,6,63,1,10,3000,1,11
2019,201901,43437,2019000751092,14086.8,2019000434371,20104,1,3,15634.8,0,0,2,26,6,7,700,1,100,6,63,1,10,15500,1,11
2019,201901,43746,2019000766470,5263.2,2019000437461,12604,1,1,5263.2,3,0,2,51,1,1,100,0,0,10,101,1,10,34000,1,11
2019,201901,43746,2019000766470,5263.2,2019000437461,12604,1,2,5263.2,3,0,1,55,1,1,100,0,0,6,61,1,10,25000,1,11
2019,201901,43746,2019000766470,5263.2,2019000437461,12604,1,4,6966.0,0,0,1,24,6,1,100,0,0,7,71,1,10,18000,1,11
2019,201901,44366,2019000798781,9442.8,2019000443661,90004,1,1,9597.6,0,0,1,55,1,1,100,0,0,6,61,1,10,27000,1,11
2019,201901,44366,2019000798781,9442.8,2019000443661,90004,1,2,11455.2,0,0,2,57,1,1,100,0,0,3,30,1,10,19400,1,11
2019,201901,44520,2019000806904,9288.0,2019000445201,10104,1,1,9133.2,0,0,2,37,6,1,100,0,0,10,101,1,10,48300,1,11
2019,201901,44675,2019000814285,13312.8,2019000446751,10404,1,1,13467.6,2,1,2,30,1,8,823,0,0,6,65,1,10,34000,1,11
2019,201901,44675,2019000814285,13312.8,2019000446751,10404,1,2,19659.6,2,1,1,30,1,7,700,1,100,6,61,1,10,36000,1,11
2019,201901,44830,2019000821817,7275.6,2019000448301,50004,1,1,7275.6,2,1,2,28,6,1,100,1,100,7,71,1,10,19000,1,11
2019,201901,44830,2019000821817,7275.6,2019000448301,50004,1,2,8823.6,2,1,1,30,6,1,100,0,0,6,65,1,10,24000,1,11
2019,201901,45140,2019000838949,10216.8,2019000451401,10304,1,2,17802.0,0,0,1,62,6,8,821,0,0,6,64,1,10,55000,1,11
2019,201901,45449,2019000854858,11455.2,2019000454491,11004,1,1,11455.2,3,0,1,49,1,1,100,0,0,11,114,1,10,117000,1,11
2019,201901,45449,2019000854858,11455.2,2019000454491,11004,1,2,9133.2,3,0,2,47,1,1,100,0,0,11,114,1,10,38700,1,11
2019,201901,46378,2019000899229,23529.6,2019000463781,12704,1,2,22446.0,0,0,2,62,1,1,100,0,0,11,114,1,10,42000,1,11
2019,201901,46842,2019000921682,10526.4,2019000468421,60004,1,1,10526.4,1,0,2,53,1,1,100,0,0,8,81,1,10,60000,1,11
2019,201901,46842,2019000921682,10526.4,2019000468421,60004,1,2,10062.0,1,0,1,51,1,1,100,1,100,7,71,1,10,33000,1,11
2019,201901,46842,2019000921682,10526.4,2019000468421,60004,1,3,10836.0,0,0,1,22,6,1,100,0,0,6,63,1,10,28000,1,11
2019,201901,46997,2019000930399,25851.6,2019000469971,30004,1,1,25851.6,2,0,1,41,1,3,315,0,0,11,114,1,10,46000,1,11
2019,201901,46997,2019000930399,25851.6,2019000469971,30004,1,2,19350.0,2,0,2,42,1,1,100,0,0,11,114,1,10,48000,1,11
2019,201901,47616,2019000963119,13003.2,2019000476161,10204,1,1,13158.0,3,0,1,59,1,1,100,1,100,8,81,1,10,0,1,11
2019,201901,47616,2019000963119,13003.2,2019000476161,10204,1,2,11300.4,3,0,2,54,1,1,100,0,0,8,81,1,10,25000,1,11
2019,201901,48081,2019000987858,12538.8,2019000480811,11804,1,1,12538.8,0,0,2,26,6,1,100,0,0,5,50,1,10,33000,1,11
2019,201901,48390,2019001003321,28173.6,2019000483901,20704,1,1,28173.6,0,0,2,21,6,1,100,0,0,6,63,1,10,12000,1,11
2019,201901,48390,2019001003321,28173.6,2019000483901,20704,1,2,22291.2,0,0,2,21,6,1,100,1,100,7,71,1,10,1700,1,11
2019,201901,48390,2019001003321,28173.6,2019000483901,20704,1,3,22446.0,0,0,2,20,6,1,100,1,100,7,71,1,10,11000,1,11
2019,201901,48545,2019001011518,11919.6,2019000485451,13104,1,1,11764.8,2,0,2,44,1,1,100,0,0,8,81,1,10,48000,1,11
2019,201901,48545,2019001011518,11919.6,2019000485451,13104,1,2,13312.8,2,0,1,46,1,1,100,0,0,10,101,1,10,90000,1,11
2019,201901,49010,2019001032986,17182.8,2019000490101,11804,1,2,13777.2,3,3,1,26,6,1,100,0,0,6,65,1,10,0,1,11
2019,201901,49319,2019001049256,9752.4,2019000493191,40004,1,1,9752.4,2,0,1,39,1,1,100,0,0,10,101,1,10,58000,1,11
2019,201901,49319,2019001049256,9752.4,2019000493191,40004,1,2,8978.4,2,0,2,40,1,1,100,0,0,10,101,1,10,52000,1,11
2019,201901,49629,2019001066616,19504.8,2019000496291,12304,1,1,19504.8,3,1,2,27,6,1,100,1,100,6,63,1,10,25000,1,11
2019,201901,49629,2019001066616,19504.8,2019000496291,12304,1,5,30960.0,0,0,1,25,6,1,100,1,100,6,63,1,10,30000,1,11
2019,201901,49629,2019001066616,19504.8,2019000496291,12304,1,8,25696.8,4,0,1,49,1,1,100,1,100,2,23,1,10,0,1,11
2019,201901,49784,2019001074565,9133.2,2019000497841,12504,1,1,9288.0,0,0,1,58,1,2,200,0,0,8,81,1,10,35000,2,20
2019,201901,49784,2019001074565,9133.2,2019000497841,12504,1,2,5882.4,0,0,2,58,1,1,100,0,0,10,101,1,10,49000,1,11
2019,201901,50248,2019001096705,15944.4,2019000502481,11504,1,2,23220.0,0,0,1,42,6,7,700,0,0,8,81,1,10,24000,2,20
2019,201901,50403,2019001105141,11610.0,2019000504031,11904,1,1,11610.0,2,0,2,49,1,7,700,1,100,10,101,1,10,55000,1,11
2019,201901,50403,2019001105141,11610.0,2019000504031,11904,1,2,17802.0,2,0,1,52,1,7,700,1,100,6,63,1,10,55000,1,11
2019,201901,50403,2019001105141,11610.0,2019000504031,11904,1,3,16408.8,0,0,2,23,6,7,700,1,100,6,65,1,10,36000,1,11
2019,201901,50403,2019001105141,11610.0,2019000504031,11904,1,4,13003.2,0,0,2,18,6,7,700,1,100,6,65,1,10,6300,1,11
2019,201901,50712,2019001120309,10990.8,2019000507121,20804,1,1,10990.8,1,1,1,23,1,1,100,1,100,6,65,1,10,33300,1,11
2019,201901,50867,2019001128882,8359.2,2019000508671,20604,1,1,8359.2,0,0,2,62,4,1,100,0,0,7,71,1,10,41000,1,11
2019,201901,51022,2019001136847,7585.2,2019000510221,20304,1,1,7585.2,0,0,1,62,4,1,100,0,0,11,115,1,10,180000,1,11
2019,201901,51641,2019001167812,7585.2,2019000516411,20304,1,1,7585.2,0,0,2,51,1,1,100,0,0,6,65,1,10,0,1,11
2019,201901,51641,2019001167812,7585.2,2019000516411,20304,1,2,7740.0,0,0,1,48,1,1,100,0,0,10,101,1,10,98000,1,11
2019,201901,51951,2019001183508,8823.6,2019000519511,10404,1,1,8823.6,4,2,1,36,1,1,100,0,0,3,30,1,10,40000,1,11
2019,201901,52106,2019001191924,14706.0,2019000521061,12404,1,1,14551.2,0,0,2,20,6,7,700,1,100,6,65,1,10,19200,1,11
2019,201901,52415,2019001207921,12848.4,2019000524151,20404,1,3,15170.4,0,0,1,30,6,1,100,0,0,7,71,1,10,10000,1,11
2019,201901,52570,2019001216510,15789.6,2019000525701,20504,1,1,15944.4,2,1,2,32,1,1,100,0,0,8,81,1,10,42600,1,11
2019,201901,52570,2019001216510,15789.6,2019000525701,20504,1,2,15015.6,2,1,1,34,1,1,100,0,0,8,81,1,10,76000,1,11
2019,201901,52880,2019001232431,2476.8,2019000528801,30004,1,1,2322.0,0,0,1,62,4,1,100,0,0,11,114,1,10,108000,2,20
2019,201901,53034,2019001240937,56811.6,2019000530341,11204,1,1,56656.8,3,1,1,43,1,6,610,0,0,11,114,1,10,65000,1,11
2019,201901,53034,2019001240937,56811.6,2019000530341,11204,1,2,49381.2,3,1,2,40,1,6,610,0,0,11,114,1,10,80000,1,11
2019,201901,53344,2019001256990,10371.6,2019000533441,10404,1,1,10216.8,0,0,2,46,1,1,100,0,0,10,101,1,10,0,2,20
2019,201901,53344,2019001256990,10371.6,2019000533441,10404,1,2,10526.4,0,0,1,45,1,1,100,0,0,6,64,1,10,15000,1,11
2019,201901,53344,2019001256990,10371.6,2019000533441,10404,1,3,12229.2,0,0,2,22,6,1,100,0,0,6,63,1,10,10000,1,11
2019,201901,53654,2019001272108,25387.2,2019000536541,10504,1,1,25232.4,0,0,1,63,1,1,100,0,0,10,101,1,10,86000,1,11
2019,201901,53654,2019001272108,25387.2,2019000536541,10504,1,2,24613.2,0,0,2,55,1,1,100,1,100,7,71,1,10,65000,1,11
2019,201901,53808,2019001279505,9907.2,2019000538081,11404,1,2,11145.6,0,0,2,61,1,1,100,0,0,7,71,1,10,70000,1,11
2019,201901,53963,2019001287311,21672.0,2019000539631,11504,1,1,21672.0,2,2,2,26,6,2,200,0,0,7,71,1,10,6000,1,11
2019,201901,53963,2019001287311,21672.0,2019000539631,11504,1,2,8514.0,2,2,1,24,6,1,100,1,100,6,63,1,10,13000,1,11
2019,201901,54118,2019001295329,15634.8,2019000541181,12704,1,1,15480.0,0,0,2,50,6,1,100,0,0,6,63,1,10,63000,1,11
2019,201901,54118,2019001295329,15634.8,2019000541181,12704,1,2,17337.6,0,0,1,50,6,1,100,0,0,7,71,1,10,30000,1,11
2019,201901,54273,2019001302898,6037.2,2019000542731,10704,1,1,6192.0,3,0,2,39,1,1,100,0,0,10,101,1,10,0,1,11
2019,201901,54273,2019001302898,6037.2,2019000542731,10704,1,2,6346.8,3,0,1,44,1,1,100,0,0,11,114,1,10,389000,1,11
2019,201901,54428,2019001311438,10216.8,2019000544281,20104,1,2,9288.0,1,0,2,50,4,7,700,1,100,6,65,1,10,49000,1,11
2019,201901,55047,2019001344235,21981.6,2019000550471,11304,1,1,22136.4,2,0,1,50,6,1,100,0,0,10,101,1,10,100000,1,11
2019,201901,55047,2019001344235,21981.6,2019000550471,11304,1,2,25232.4,2,0,2,50,4,1,100,0,0,11,114,1,10,55000,1,11
2019,201901,55202,2019001351622,53251.2,2019000552021,10904,1,1,53251.2,0,0,1,47,6,2,200,0,0,7,71,1,10,40,1,11
2019,201901,55666,2019001376347,10990.8,2019000556661,30004,1,1,10990.8,1,0,1,48,1,1,100,0,0,7,71,1,10,70000,2,20
2019,201901,55666,2019001376347,10990.8,2019000556661,30004,1,2,8668.8,1,0,2,47,1,1,100,0,0,11,114,1,10,42000,1,11
2019,201901,55821,2019001384217,9442.8,2019000558211,11804,1,1,9442.8,0,0,2,28,6,7,700,1,100,8,81,1,10,77000,1,11
2019,201901,55821,2019001384217,9442.8,2019000558211,11804,1,2,8978.4,0,0,1,26,6,1,100,0,0,7,71,1,10,33000,1,11
2019,201901,55976,2019001390679,36532.8,2019000559761,60004,1,2,4024.8,0,0,2,29,6,1,100,0,0,7,71,1,10,17500,1,11
2019,201901,55976,2019001390679,36532.8,2019000559761,60004,1,3,4334.4,0,0,2,25,6,1,100,0,0,7,71,1,10,50000,1,11
2019,201901,56130,2019001399686,8823.6,2019000561301,20404,1,1,8823.6,0,0,2,51,1,1,100,1,100,10,101,1,10,36500,1,11
2019,201901,56130,2019001399686,8823.6,2019000561301,20404,1,2,9133.2,0,0,1,52,1,1,100,3,300,10,101,1,10,27000,1,11
2019,201901,56285,2019001407220,14860.8,2019000562851,12104,1,1,14860.8,5,1,1,44,1,6,600,1,100,6,63,1,10,28600,1,11
2019,201901,57988,2019000007553,6811.2,2019000579881,160005,1,2,14241.6,1,0,1,44,1,1,100,0,0,2,22,1,10,7000,1,11
2019,201901,58298,2019000042469,12538.8,2019000582981,120005,1,2,9133.2,0,0,2,59,1,1,100,0,0,6,63,1,10,38000,1,11
2019,201901,58607,2019000077240,19040.4,2019000586071,100005,1,1,19040.4,0,0,2,47,6,2,200,0,0,8,81,1,10,20000,1,11
2019,201901,58607,2019000077240,19040.4,2019000586071,100005,1,2,15944.4,0,0,1,53,6,2,200,0,0,6,65,1,10,35000,1,11
2019,201901,58762,2019000095317,4024.8,2019000587621,30005,1,1,4179.6,1,1,2,20,6,1,100,0,0,6,64,1,10,13000,1,11
2019,201901,58762,2019000095317,4024.8,2019000587621,30005,1,2,2322.0,1,1,1,23,6,1,100,0,0,6,64,1,10,36000,1,11
2019,201901,58762,2019000095317,4024.8,2019000587621,30005,1,5,10681.2,0,0,1,25,6,1,100,0,0,5,50,1,10,36000,1,11
2019,201901,58917,2019000114099,14086.8,2019000589171,180005,1,1,14241.6,2,0,2,38,4,1,100,0,0,7,71,1,10,0,1,11
2019,201901,58917,2019000114099,14086.8,2019000589171,180005,1,2,3560.4,2,0,1,40,4,1,100,0,0,6,64,1,10,0,1,11
2019,201901,59072,2019000134128,9133.2,2019000590721,50005,1,1,9133.2,0,0,1,37,4,1,100,0,0,11,114,1,10,40000,1,11
2019,201901,59381,2019000170433,8514.0,2019000593811,20005,1,1,8514.0,0,0,2,32,1,1,100,0,0,10,101,1,10,44400,1,11
2019,201901,59381,2019000170433,8514.0,2019000593811,20005,1,2,7740.0,0,0,1,37,1,1,100,0,0,10,101,1,10,53000,1,11
2019,201901,59536,2019000186326,11610.0,2019000595361,190005,1,2,9752.4,0,0,2,62,1,2,200,0,0,5,50,1,10,24000,1,11
2019,201901,59691,2019000202546,14706.0,2019000596911,110005,1,1,14706.0,0,0,1,57,4,1,100,0,0,0,2,1,10,0,1,11
2019,201901,59846,2019000219267,16099.2,2019000598461,100005,1,1,16254.0,0,0,2,60,1,1,100,0,0,6,63,1,10,11500,1,11
2019,201901,59846,2019000219267,16099.2,2019000598461,100005,1,2,14706.0,0,0,1,64,1,1,100,0,0,6,63,1,10,110000,1,11
2019,201901,60000,2019000237216,54334.8,2019000600001,170005,1,1,54334.8,0,0,1,44,6,2,200,0,0,11,114,1,10,30000,1,11
2019,201901,60000,2019000237216,54334.8,2019000600001,170005,1,2,42105.6,0,0,2,30,6,2,200,0,0,7,71,1,10,36400,1,11
2019,201901,60155,2019000254951,2476.8,2019000601551,60005,1,1,2476.8,1,0,2,64,5,2,200,0,0,2,23,1,10,3300,1,11
2019,201901,60155,2019000254951,2476.8,2019000601551,60005,1,2,2631.6,2,0,2,46,6,2,200,0,0,10,101,1,10,25000,1,11
2019,201901,60155,2019000254951,2476.8,2019000601551,60005,1,3,3405.6,0,0,2,21,6,2,200,0,0,7,71,1,10,5000,1,11
2019,201901,60929,2019000345823,25077.6,2019000609291,140005,1,1,25077.6,2,0,2,48,1,1,100,0,0,6,63,1,10,64000,1,11
2019,201901,60929,2019000345823,25077.6,2019000609291,140005,1,2,13777.2,2,0,1,51,1,1,100,0,0,6,65,1,10,95000,1,13
2019,201901,61084,2019000363303,6811.2,2019000610841,60005,1,1,6966.0,2,1,2,23,4,1,100,0,0,7,71,1,10,18200,1,11
2019,201901,61239,2019000379165,5882.4,2019000612391,110005,1,1,5882.4,0,0,2,34,1,1,100,0,0,8,81,1,10,20000,1,11
2019,201901,61394,2019000397284,16254.0,2019000613941,100005,1,1,16099.2,0,0,1,49,6,1,100,0,0,11,116,1,10,103000,1,11
2019,201901,61703,2019000430900,17492.4,2019000617031,110005,1,2,9907.2,2,1,2,33,1,1,100,0,0,10,101,1,10,65000,1,11
2019,201901,61858,2019000446329,17956.8,2019000618581,90005,1,1,17802.0,0,0,2,37,1,1,100,0,0,6,64,1,10,28000,1,11
2019,201901,62013,2019000464599,21517.2,2019000620131,110005,1,1,21517.2,1,1,2,28,1,1,100,0,0,6,64,1,10,50000,1,13
2019,201901,62013,2019000464599,21517.2,2019000620131,110005,1,2,24458.4,1,1,1,30,1,1,100,0,0,6,64,1,10,40000,2,20
2019,201901,62168,2019000485464,12538.8,2019000621681,20005,1,1,12538.8,0,0,1,56,4,1,100,0,0,6,63,1,10,12000,1,11
2019,201901,62632,2019000534980,46285.2,2019000626321,10005,1,1,46285.2,0,0,1,39,1,6,610,0,0,11,114,1,10,100000,1,11
2019,201901,62942,2019000570584,5572.8,2019000629421,50005,1,3,6966.0,0,0,2,21,6,1,100,0,0,7,71,1,10,2500,1,11
2019,201901,62942,2019000570584,5572.8,2019000629421,50005,1,4,8823.6,0,0,2,19,6,1,100,0,0,7,71,1,10,2500,1,11
2019,201901,63096,2019000588118,13312.8,2019000630961,20005,1,1,13312.8,0,0,2,24,6,4,400,0,0,10,101,1,10,20000,1,11
2019,201901,63406,2019000623865,14551.2,2019000634061,150005,1,2,11610.0,0,0,1,65,1,1,100,0,0,6,65,1,10,31000,1,11
2019,201901,63561,2019000643014,4644.0,2019000635611,90005,1,1,4644.0,0,0,2,21,6,2,200,0,0,6,63,1,10,13000,1,11
2019,201901,63561,2019000643014,4644.0,2019000635611,90005,1,2,4798.8,0,0,2,21,6,2,200,0,0,6,63,1,10,30000,1,11
2019,201901,63716,2019000661571,64396.8,2019000637161,10005,1,1,64551.6,0,0,1,45,3,1,100,0,0,11,114,1,10,402000,1,11
2019,201901,64180,2019000715117,9597.6,2019000641801,60005,1,1,9597.6,3,1,1,45,1,1,100,0,0,10,101,1,10,54000,1,11
2019,201901,64180,2019000715117,9597.6,2019000641801,60005,1,2,5882.4,3,1,2,39,1,1,100,1,100,2,23,1,10,35000,1,11
2019,201901,64335,2019000730572,14706.0,2019000643351,100005,1,1,14706.0,0,0,2,32,6,2,200,0,0,8,81,1,10,34000,1,11
2019,201901,64644,2019000766509,18885.6,2019000646441,140005,1,1,18730.8,1,1,2,38,1,1,100,0,0,11,114,1,10,75000,1,11
2019,201901,64644,2019000766509,18885.6,2019000646441,140005,1,2,24922.8,1,1,1,46,1,1,100,0,0,6,65,1,10,33000,1,11
2019,201901,65418,2019000859848,15170.4,2019000654181,80005,1,3,26470.8,1,0,1,36,4,1,100,0,0,6,61,1,10,40000,1,11
2019,201901,65883,2019000915125,22446.0,2019000658831,10005,1,1,22446.0,3,0,2,32,1,1,100,0,0,6,63,1,10,22100,1,11
2019,201901,65883,2019000915125,22446.0,2019000658831,10005,1,2,14086.8,3,0,1,36,1,1,100,0,0,6,63,1,10,35000,1,11
2019,201901,66812,2019001017649,10526.4,2019000668121,130005,1,1,10526.4,0,0,1,55,1,1,100,0,0,6,64,1,10,34000,1,11
2019,201901,66812,2019001017649,10526.4,2019000668121,130005,1,2,15944.4,0,0,2,50,1,1,100,0,0,6,63,1,10,44000,1,11
2019,201901,67121,2019001049784,774.0,2019000671211,30005,1,1,928.8,1,0,2,54,1,1,100,0,0,6,63,1,10,4900,1,11
2019,201901,67276,2019001068683,2322.0,2019000672761,30005,1,2,4489.2,2,0,1,32,1,1,100,0,0,6,64,1,10,30000,1,11
2019,201901,67431,2019001083962,11145.6,2019000674311,100005,1,1,11145.6,0,0,2,56,6,2,200,0,0,11,114,1,10,64000,1,13
2019,201901,67895,2019001138909,15789.6,2019000678951,50005,1,1,15789.6,2,0,2,46,1,1,100,0,0,6,65,1,10,77000,1,11
2019,201901,67895,2019001138909,15789.6,2019000678951,50005,1,2,14860.8,2,0,1,53,1,1,100,0,0,2,25,1,10,42000,1,11
2019,201901,68050,2019001157481,16718.4,2019000680501,190005,1,1,16873.2,0,0,2,48,4,2,200,0,0,7,71,1,10,31000,1,11
2019,201901,68824,2019001245929,9752.4,2019000688241,50005,1,1,9752.4,0,0,2,39,6,1,100,0,0,11,114,1,10,110000,1,11
